"Ma","Points:0","Points:1","Points:2","T","U:0","U:1","U:2","p"
2.7874,2.2248,0.19932,0.1,195.7,38.513,6.0997,0,30574
2.7935,2.2505,0.19932,0.1,195.19,38.586,5.8594,0,30258
2.7991,2.2766,0.19932,0.1,194.74,38.657,5.6051,0,29969
2.8044,2.303,0.19932,0.1,194.33,38.727,5.3386,0,29700
2.8095,2.3298,0.19932,0.1,193.92,38.794,5.0625,0,29444
2.8147,2.357,0.19932,0.1,193.5,38.861,4.7798,0,29192
2.8203,2.3845,0.19932,0.1,193.05,38.927,4.4939,0,28937
2.8264,2.4125,0.19932,0.1,192.54,38.993,4.2085,0,28668
2.8333,2.4408,0.19932,0.1,191.98,39.059,3.9268,0,28379
2.8409,2.4695,0.19932,0.1,191.34,39.126,3.6516,0,28064
2.8493,2.4986,0.19932,0.1,190.64,39.194,3.3848,0,27720
2.8586,2.5282,0.19932,0.1,189.86,39.264,3.1278,0,27346
2.8686,2.5581,0.19932,0.1,189.03,39.334,2.8812,0,26944
2.8795,2.5884,0.19932,0.1,188.13,39.406,2.6452,0,26516
2.891,2.6192,0.19932,0.1,187.19,39.479,2.4193,0,26069
2.903,2.6504,0.19932,0.1,186.21,39.552,2.2029,0,25606
2.9154,2.6821,0.19932,0.1,185.21,39.625,1.9954,0,25133
2.9281,2.7141,0.19932,0.1,184.18,39.697,1.7959,0,24656
2.941,2.7467,0.19932,0.1,183.16,39.769,1.6035,0,24177
2.954,2.7797,0.19932,0.1,182.13,39.84,1.4175,0,23703
2.967,2.8131,0.19932,0.1,181.11,39.909,1.2372,0,23236
2.9799,2.847,0.19932,0.1,180.1,39.977,1.0618,0,22779
2.9927,2.8814,0.19932,0.1,179.11,40.042,0.89106,0,22335
3.0054,2.9162,0.19932,0.1,178.14,40.106,0.72456,0,21905
3.0177,2.9516,0.19932,0.1,177.2,40.167,0.5622,0,21491
3.0298,2.9874,0.19932,0.1,176.29,40.225,0.40402,0,21095
3.0415,3.0237,0.19932,0.1,175.41,40.281,0.24986,0,20717
3.0528,3.0606,0.19932,0.1,174.56,40.334,0.099705,0,20356
3.0637,3.0979,0.19932,0.1,173.75,40.384,-0.045448,0,20015
3.074,3.1358,0.19932,0.1,172.99,40.431,-0.18385,0,19698
3.0836,3.1742,0.19932,0.1,172.29,40.474,-0.3142,0,19405
3.0923,3.2131,0.19932,0.1,171.65,40.512,-0.43537,0,19140
3.1001,3.2526,0.19932,0.1,171.09,40.546,-0.54576,0,18904
3.1066,3.2926,0.19932,0.1,170.62,40.574,-0.64281,0,18701
3.1118,3.3332,0.19932,0.1,170.25,40.595,-0.72326,0,18536
3.115,3.3744,0.19932,0.1,170.02,40.609,-0.78205,0,18418
3.1163,3.4161,0.19932,0.1,169.93,40.614,-0.81674,0,18358
3.1162,3.4584,0.19932,0.1,169.94,40.614,-0.83692,0,18347
3.1153,3.5013,0.19932,0.1,170.01,40.61,-0.84946,0,18359
3.1131,3.5448,0.19932,0.1,170.17,40.601,-0.84743,0,18393
3.1088,3.5889,0.19932,0.1,170.48,40.583,-0.81669,0,18470
3.1015,3.6336,0.19932,0.1,171.01,40.551,-0.74219,0,18631
3.0918,3.6789,0.19932,0.1,171.72,40.509,-0.63267,0,18882
3.0816,3.7249,0.19932,0.1,172.46,40.465,-0.51264,0,19174
3.0722,3.7715,0.19932,0.1,173.15,40.424,-0.39812,0,19457
3.0642,3.8187,0.19932,0.1,173.74,40.389,-0.2996,0,19709
3.0577,3.8666,0.19932,0.1,174.22,40.359,-0.22343,0,19920
3.0528,3.9152,0.19932,0.1,174.59,40.337,-0.17124,0,20088
3.0492,3.9645,0.19932,0.1,174.86,40.32,-0.13989,0,20215
3.0467,4.0144,0.19932,0.1,175.05,40.309,-0.1248,0,20304
3.0449,4.065,0.19932,0.1,175.18,40.301,-0.12199,0,20365
3.0435,4.1164,0.19932,0.1,175.28,40.295,-0.12809,0,20410
3.0425,4.1684,0.19932,0.1,175.37,40.29,-0.1397,0,20445
3.0415,4.2212,0.19932,0.1,175.44,40.285,-0.15363,0,20475
3.0407,4.2747,0.19932,0.1,175.5,40.282,-0.16748,0,20501
3.0399,4.329,0.19932,0.1,175.56,40.278,-0.17996,0,20525
3.0391,4.384,0.19932,0.1,175.62,40.274,-0.19065,0,20550
3.0381,4.4398,0.19932,0.1,175.69,40.27,-0.19954,0,20576
3.0372,4.4963,0.19932,0.1,175.77,40.265,-0.20661,0,20605
3.0361,4.5537,0.19932,0.1,175.85,40.26,-0.21171,0,20636
3.035,4.6118,0.19932,0.1,175.93,40.255,-0.21471,0,20669
3.0339,4.6708,0.19932,0.1,176.01,40.25,-0.21565,0,20703
3.0327,4.7306,0.19932,0.1,176.1,40.245,-0.21462,0,20739
3.0315,4.7912,0.19932,0.1,176.2,40.239,-0.21175,0,20775
3.0302,4.8526,0.19932,0.1,176.29,40.233,-0.20718,0,20812
3.029,4.9149,0.19932,0.1,176.39,40.228,-0.201,0,20851
3.0277,4.9781,0.19932,0.1,176.48,40.222,-0.19329,0,20890
3.0264,5.0421,0.19932,0.1,176.58,40.216,-0.18414,0,20929
3.0252,5.1071,0.19932,0.1,176.68,40.21,-0.17364,0,20969
3.0239,5.1729,0.19932,0.1,176.77,40.204,-0.16188,0,21008
3.0227,5.2397,0.19932,0.1,176.87,40.199,-0.14897,0,21046
3.0215,5.3074,0.19932,0.1,176.95,40.193,-0.13508,0,21082
3.0205,5.376,0.19932,0.1,177.03,40.189,-0.12038,0,21116
3.0195,5.4456,0.19932,0.1,177.11,40.184,-0.10507,0,21148
3.0187,5.5162,0.19932,0.1,177.17,40.18,-0.08928,0,21176
3.018,5.5878,0.19932,0.1,177.22,40.177,-0.073058,0,21199
3.0175,5.6603,0.19932,0.1,177.26,40.175,-0.056426,0,21218
3.0173,5.7339,0.19932,0.1,177.27,40.174,-0.03934,0,21229
3.0173,5.8084,0.19932,0.1,177.28,40.174,-0.021862,0,21230
3.0174,5.8841,0.19932,0.1,177.27,40.174,-0.0041343,0,21229
3.0175,5.9607,0.19932,0.1,177.26,40.175,0.013831,0,21226
3.0178,6.0385,0.19932,0.1,177.24,40.176,0.032005,0,21220
3.0184,6.1173,0.19932,0.1,177.2,40.179,0.050334,0,21207
3.0191,6.1972,0.19932,0.1,177.14,40.182,0.068563,0,21187
3.02,6.2782,0.19932,0.1,177.07,40.187,0.086282,0,21160
3.021,6.3604,0.19932,0.1,176.99,40.191,0.1031,0,21130
3.0221,6.4437,0.19932,0.1,176.91,40.196,0.1186,0,21097
3.0233,6.5282,0.19932,0.1,176.82,40.202,0.13239,0,21061
3.0246,6.6138,0.19932,0.1,176.72,40.208,0.14414,0,21022
3.026,6.7006,0.19932,0.1,176.62,40.214,0.15363,0,20982
3.0274,6.7887,0.19932,0.1,176.51,40.22,0.16074,0,20939
3.0289,6.8779,0.19932,0.1,176.4,40.227,0.16541,0,20894
3.0304,6.9684,0.19932,0.1,176.27,40.234,0.16769,0,20847
3.0321,7.0602,0.19932,0.1,176.15,40.242,0.16772,0,20798
3.0338,7.1533,0.19932,0.1,176.02,40.25,0.16575,0,20746
3.0356,7.2476,0.19932,0.1,175.88,40.258,0.16207,0,20693
3.0375,7.3433,0.19932,0.1,175.74,40.267,0.15707,0,20637
3.0393,7.4403,0.19932,0.1,175.6,40.275,0.15112,0,20581
3.0412,7.5386,0.19932,0.1,175.46,40.284,0.14461,0,20524
3.0431,7.6383,0.19932,0.1,175.32,40.292,0.13792,0,20467
3.0449,7.7394,0.19932,0.1,175.18,40.301,0.13134,0,20410
3.0467,7.8419,0.19932,0.1,175.04,40.309,0.12513,0,20355
3.0485,7.9459,0.19932,0.1,174.91,40.317,0.11945,0,20302
3.0502,8.0512,0.19932,0.1,174.78,40.325,0.11438,0,20250
3.0519,8.1581,0.19932,0.1,174.66,40.332,0.10995,0,20199
3.0535,8.2664,0.19932,0.1,174.54,40.34,0.10611,0,20151
3.055,8.3763,0.19932,0.1,174.42,40.347,0.10277,0,20104
3.0565,8.4876,0.19932,0.1,174.31,40.354,0.099823,0,20058
3.058,8.6006,0.19932,0.1,174.2,40.36,0.097125,0,20014
3.0595,8.7151,0.19932,0.1,174.09,40.367,0.094552,0,19971
3.0609,8.8312,0.19932,0.1,173.98,40.373,0.091967,0,19929
3.0622,8.9489,0.19932,0.1,173.88,40.38,0.089275,0,19888
3.0636,9.0682,0.19932,0.1,173.78,40.386,0.086365,0,19848
3.0649,9.1892,0.19932,0.1,173.68,40.391,0.083177,0,19811
3.0661,9.3119,0.19932,0.1,173.59,40.397,0.079631,0,19773
3.0673,9.4363,0.19932,0.1,173.51,40.402,0.075665,0,19739
3.0682,9.5625,0.19932,0.1,173.43,40.407,0.071219,0,19704
3.0686,9.6904,0.19932,0.1,173.4,40.408,0.065672,0,19682
3.0686,9.82,0.19932,0.1,173.4,40.408,0.059269,0,19682
3.0684,9.9515,0.19932,0.1,173.42,40.407,0.052696,0,19685
3.0679,10.085,0.19932,0.1,173.46,40.405,0.045783,0,19694
3.0665,10.22,0.19932,0.1,173.56,40.399,0.038138,0,19717
3.0636,10.357,0.19932,0.1,173.77,40.385,0.028916,0,19771
3.0571,10.496,0.19932,0.1,174.26,40.356,0.01633,0,19890
3.043,10.637,0.19932,0.1,175.31,40.291,-0.0034548,0,20151
3.0121,10.78,0.19932,0.1,177.66,40.146,-0.039057,0,20724
2.9431,10.925,0.19932,0.1,183.04,39.81,-0.11129,0,22010
2.7862,11.071,0.19932,0.1,196.23,38.98,-0.27576,0,25031
2.4457,11.22,0.19932,0.1,229.2,36.789,-0.68948,0,32678
1.7982,11.371,0.19932,0.1,316.05,30.984,-1.8669,0,53323
1.1445,11.524,0.19932,0.1,402.88,22.202,-4.5363,0,1.0837e+05
0.82375,11.68,0.19932,0.1,436.37,16.496,-4.6377,0,1.7939e+05
0.76194,11.837,0.19932,0.1,443.71,15.907,-1.623,0,2.0707e+05
0.83198,11.997,0.19932,0.1,435.54,17.348,0.19547,0,1.9447e+05
0.93236,12.158,0.19932,0.1,423.23,19.154,0.82364,0,1.7239e+05
1.0198,12.322,0.19932,0.1,411.77,20.668,0.96009,0,1.5134e+05
1.0792,12.489,0.19932,0.1,403.9,21.668,0.88812,0,1.3799e+05
1.1174,12.657,0.19932,0.1,398.94,22.307,0.70639,0,1.2958e+05
1.1397,12.828,0.19932,0.1,396.14,22.678,0.48797,0,1.2456e+05
1.15,13.002,0.19932,0.1,394.88,22.85,0.29571,0,1.2194e+05
1.1528,13.178,0.19932,0.1,394.42,22.894,0.16245,0,1.2107e+05
1.1531,13.356,0.19932,0.1,394.17,22.892,0.062568,0,1.2102e+05
1.1528,13.537,0.19932,0.1,393.96,22.881,-0.028088,0,1.2108e+05
1.1519,13.72,0.19932,0.1,393.71,22.856,-0.091114,0,1.2124e+05
1.1507,13.906,0.19932,0.1,393.34,22.821,-0.094618,0,1.2159e+05
1.1503,14.094,0.19932,0.1,392.82,22.798,-0.07079,0,1.2195e+05
1.1511,14.285,0.19932,0.1,392.17,22.795,-0.059128,0,1.2206e+05
1.1522,14.479,0.19932,0.1,391.58,22.801,-0.046008,0,1.2203e+05
1.1536,14.675,0.19932,0.1,391.14,22.815,-0.029524,0,1.2195e+05
1.156,14.874,0.19932,0.1,390.55,22.845,-0.0076214,0,1.2175e+05
1.1607,15.076,0.19932,0.1,389.47,22.906,0.023423,0,1.2134e+05
1.1675,15.281,0.19932,0.1,387.99,22.997,0.055614,0,1.2053e+05
1.1746,15.488,0.19932,0.1,386.54,23.094,0.065765,0,1.1949e+05
1.1806,15.699,0.19932,0.1,385.35,23.175,0.051528,0,1.1856e+05
1.185,15.912,0.19932,0.1,384.57,23.239,0.0321,0,1.1783e+05
1.188,16.128,0.19932,0.1,384.23,23.287,0.018623,0,1.1729e+05
1.1901,16.347,0.19932,0.1,384.16,23.325,0.011884,0,1.1687e+05
1.1918,16.57,0.19932,0.1,384.16,23.359,0.0092192,0,1.1652e+05
1.1935,16.795,0.19932,0.1,384.08,23.391,0.0084357,0,1.162e+05
1.1955,17.024,0.19932,0.1,383.89,23.422,0.008701,0,1.1588e+05
1.1978,17.256,0.19932,0.1,383.45,23.454,0.0096858,0,1.1556e+05
1.1998,17.491,0.19932,0.1,383.03,23.482,0.010849,0,1.1524e+05
1.2018,17.729,0.19932,0.1,382.34,23.5,0.012626,0,1.1502e+05
1.2024,17.971,0.19932,0.1,383.34,23.541,0.016338,0,1.1487e+05
1.2069,18.216,0.19932,0.1,381.6,23.575,0.018729,0,1.142e+05
2.0579,1.3693,0.20696,0.1,270.72,33.473,5.0966,0,94966
2.0728,1.3831,0.20696,0.1,268.92,33.606,5.0994,0,92874
2.0884,1.3971,0.20696,0.1,267.06,33.74,5.1254,0,90767
2.1052,1.4113,0.20696,0.1,265.05,33.879,5.1851,0,88560
2.1237,1.4257,0.20696,0.1,262.88,34.024,5.2858,0,86200
2.1439,1.4403,0.20696,0.1,260.52,34.174,5.4291,0,83678
2.1654,1.455,0.20696,0.1,258.03,34.326,5.6111,0,81029
2.188,1.47,0.20696,0.1,255.44,34.479,5.8239,0,78308
2.2113,1.4852,0.20696,0.1,252.79,34.63,6.058,0,75580
2.2349,1.5007,0.20696,0.1,250.12,34.776,6.3031,0,72899
2.2584,1.5163,0.20696,0.1,247.48,34.917,6.5506,0,70306
2.2818,1.5321,0.20696,0.1,244.88,35.052,6.7931,0,67826
2.3046,1.5482,0.20696,0.1,242.39,35.182,7.0245,0,65472
2.3266,1.5645,0.20696,0.1,240.01,35.307,7.2404,0,63248
2.348,1.581,0.20696,0.1,237.75,35.429,7.4381,0,61150
2.3686,1.5978,0.20696,0.1,235.61,35.548,7.6161,0,59170
2.3885,1.6147,0.20696,0.1,233.58,35.664,7.7734,0,57300
2.4079,1.632,0.20696,0.1,231.6,35.779,7.9109,0,55534
2.4272,1.6494,0.20696,0.1,229.64,35.892,8.029,0,53864
2.4461,1.6671,0.20696,0.1,227.71,36.004,8.1279,0,52283
2.4649,1.6851,0.20696,0.1,225.78,36.115,8.2086,0,50785
2.4833,1.7033,0.20696,0.1,223.89,36.224,8.2719,0,49366
2.5014,1.7217,0.20696,0.1,222.05,36.333,8.3187,0,48021
2.5189,1.7404,0.20696,0.1,220.3,36.441,8.3501,0,46746
2.5356,1.7594,0.20696,0.1,218.66,36.547,8.367,0,45540
2.5514,1.7786,0.20696,0.1,217.14,36.652,8.3701,0,44398
2.5663,1.7981,0.20696,0.1,215.75,36.756,8.36,0,43319
2.5807,1.8179,0.20696,0.1,214.43,36.858,8.3374,0,42300
2.5945,1.8379,0.20696,0.1,213.18,36.959,8.3026,0,41335
2.6081,1.8583,0.20696,0.1,211.92,37.059,8.2564,0,40422
2.6219,1.8789,0.20696,0.1,210.62,37.157,8.1996,0,39558
2.6356,1.8998,0.20696,0.1,209.31,37.253,8.1326,0,38740
2.6491,1.9209,0.20696,0.1,208.01,37.348,8.0556,0,37965
2.6622,1.9424,0.20696,0.1,206.77,37.441,7.9694,0,37236
2.6744,1.9642,0.20696,0.1,205.64,37.533,7.8746,0,36545
2.6859,1.9863,0.20696,0.1,204.61,37.625,7.7728,0,35886
2.6968,2.0087,0.20696,0.1,203.66,37.715,7.664,0,35249
2.7072,2.0314,0.20696,0.1,202.78,37.805,7.5471,0,34634
2.7172,2.0544,0.20696,0.1,201.94,37.893,7.4189,0,34045
2.7268,2.0777,0.20696,0.1,201.12,37.979,7.2761,0,33495
2.7358,2.1014,0.20696,0.1,200.34,38.062,7.1166,0,32998
2.7443,2.1254,0.20696,0.1,199.58,38.143,6.9393,0,32556
2.7523,2.1497,0.20696,0.1,198.85,38.221,6.7452,0,32161
2.7599,2.1744,0.20696,0.1,198.16,38.296,6.536,0,31804
2.767,2.1994,0.20696,0.1,197.51,38.37,6.3126,0,31480
2.7736,2.2248,0.20696,0.1,196.91,38.442,6.0758,0,31182
2.7796,2.2505,0.20696,0.1,196.38,38.513,5.8266,0,30905
2.7851,2.2766,0.20696,0.1,195.9,38.582,5.5667,0,30643
2.7904,2.303,0.20696,0.1,195.46,38.65,5.2985,0,30391
2.7956,2.3298,0.20696,0.1,195.04,38.717,5.0245,0,30139
2.801,2.357,0.20696,0.1,194.6,38.783,4.7479,0,29880
2.8069,2.3845,0.20696,0.1,194.12,38.851,4.4715,0,29605
2.8134,2.4125,0.20696,0.1,193.59,38.918,4.1983,0,29308
2.8207,2.4408,0.20696,0.1,192.99,38.987,3.9305,0,28984
2.8288,2.4695,0.20696,0.1,192.32,39.057,3.6699,0,28630
2.8379,2.4986,0.20696,0.1,191.57,39.129,3.4178,0,28246
2.8477,2.5282,0.20696,0.1,190.75,39.202,3.1747,0,27833
2.8584,2.5581,0.20696,0.1,189.87,39.276,2.9406,0,27394
2.8697,2.5884,0.20696,0.1,188.94,39.351,2.7155,0,26933
2.8816,2.6192,0.20696,0.1,187.96,39.426,2.4989,0,26456
2.894,2.6504,0.20696,0.1,186.95,39.502,2.2902,0,25966
2.9067,2.6821,0.20696,0.1,185.91,39.577,2.0887,0,25471
2.9197,2.7141,0.20696,0.1,184.87,39.652,1.8938,0,24973
2.9329,2.7467,0.20696,0.1,183.81,39.726,1.7047,0,24477
2.9461,2.7797,0.20696,0.1,182.77,39.799,1.5208,0,23988
2.9593,2.8131,0.20696,0.1,181.73,39.87,1.3415,0,23508
2.9724,2.847,0.20696,0.1,180.7,39.939,1.1663,0,23040
2.9853,2.8814,0.20696,0.1,179.7,40.006,0.99486,0,22585
2.9981,2.9162,0.20696,0.1,178.71,40.071,0.82708,0,22146
3.0106,2.9516,0.20696,0.1,177.76,40.133,0.66291,0,21723
3.0228,2.9874,0.20696,0.1,176.83,40.193,0.50246,0,21318
3.0347,3.0237,0.20696,0.1,175.93,40.25,0.34578,0,20931
3.0462,3.0606,0.20696,0.1,175.07,40.304,0.19291,0,20562
3.0573,3.0979,0.20696,0.1,174.24,40.356,0.044201,0,20212
3.0679,3.1358,0.20696,0.1,173.46,40.405,-0.09889,0,19883
3.0778,3.1742,0.20696,0.1,172.73,40.449,-0.23469,0,19578
3.0869,3.2131,0.20696,0.1,172.06,40.49,-0.36206,0,19299
3.0952,3.2526,0.20696,0.1,171.46,40.526,-0.47963,0,19047
3.1024,3.2926,0.20696,0.1,170.93,40.557,-0.58522,0,18827
3.1083,3.3332,0.20696,0.1,170.51,40.582,-0.67591,0,18641
3.1126,3.3744,0.20696,0.1,170.2,40.6,-0.74795,0,18497
3.1148,3.4161,0.20696,0.1,170.04,40.609,-0.7959,0,18407
3.1153,3.4584,0.20696,0.1,170.01,40.611,-0.82379,0,18375
3.1148,3.5013,0.20696,0.1,170.05,40.609,-0.84246,0,18378
3.1134,3.5448,0.20696,0.1,170.15,40.603,-0.85164,0,18397
3.1104,3.5889,0.20696,0.1,170.38,40.591,-0.84095,0,18449
3.1047,3.6336,0.20696,0.1,170.79,40.566,-0.79222,0,18561
3.096,3.6789,0.20696,0.1,171.42,40.529,-0.6989,0,18767
3.0858,3.7249,0.20696,0.1,172.17,40.486,-0.58115,0,19043
3.0761,3.7715,0.20696,0.1,172.88,40.443,-0.46194,0,19331
3.0673,3.8187,0.20696,0.1,173.53,40.404,-0.35479,0,19600
3.06,3.8666,0.20696,0.1,174.07,40.371,-0.26862,0,19835
3.0542,3.9152,0.20696,0.1,174.5,40.345,-0.20627,0,20029
3.0499,3.9645,0.20696,0.1,174.82,40.325,-0.16531,0,20178
3.0468,4.0144,0.20696,0.1,175.05,40.311,-0.14227,0,20285
3.0446,4.065,0.20696,0.1,175.22,40.301,-0.13395,0,20360
3.043,4.1164,0.20696,0.1,175.35,40.294,-0.13663,0,20414
3.0417,4.1684,0.20696,0.1,175.44,40.289,-0.14617,0,20455
3.0408,4.2212,0.20696,0.1,175.51,40.284,-0.15879,0,20487
3.0399,4.2747,0.20696,0.1,175.58,40.28,-0.17181,0,20513
3.0392,4.329,0.20696,0.1,175.64,40.277,-0.1839,0,20537
3.0384,4.384,0.20696,0.1,175.7,40.273,-0.19463,0,20560
3.0375,4.4398,0.20696,0.1,175.76,40.269,-0.20384,0,20584
3.0365,4.4963,0.20696,0.1,175.84,40.265,-0.21131,0,20612
3.0355,4.5537,0.20696,0.1,175.92,40.26,-0.21674,0,20641
3.0344,4.6118,0.20696,0.1,176,40.255,-0.21999,0,20672
3.0333,4.6708,0.20696,0.1,176.08,40.25,-0.22111,0,20704
3.0322,4.7306,0.20696,0.1,176.17,40.245,-0.22022,0,20738
3.031,4.7912,0.20696,0.1,176.26,40.24,-0.21745,0,20772
3.0297,4.8526,0.20696,0.1,176.35,40.234,-0.21294,0,20809
3.0285,4.9149,0.20696,0.1,176.45,40.228,-0.20678,0,20846
3.0272,4.9781,0.20696,0.1,176.55,40.222,-0.19905,0,20884
3.0259,5.0421,0.20696,0.1,176.64,40.217,-0.18985,0,20922
3.0247,5.1071,0.20696,0.1,176.74,40.211,-0.17926,0,20960
3.0234,5.1729,0.20696,0.1,176.84,40.205,-0.16734,0,20998
3.0222,5.2397,0.20696,0.1,176.93,40.2,-0.15421,0,21036
3.0211,5.3074,0.20696,0.1,177.02,40.194,-0.14002,0,21071
3.02,5.376,0.20696,0.1,177.1,40.189,-0.12495,0,21105
3.019,5.4456,0.20696,0.1,177.17,40.185,-0.10917,0,21136
3.0182,5.5162,0.20696,0.1,177.24,40.181,-0.092834,0,21164
3.0175,5.5878,0.20696,0.1,177.29,40.178,-0.075981,0,21187
3.017,5.6603,0.20696,0.1,177.33,40.176,-0.058645,0,21206
3.0168,5.7339,0.20696,0.1,177.34,40.175,-0.040822,0,21216
3.0168,5.8084,0.20696,0.1,177.34,40.175,-0.022616,0,21218
3.0169,5.8841,0.20696,0.1,177.34,40.175,-0.0041557,0,21217
3.017,5.9607,0.20696,0.1,177.33,40.176,0.014535,0,21214
3.0173,6.0385,0.20696,0.1,177.31,40.177,0.033412,0,21208
3.0178,6.1173,0.20696,0.1,177.26,40.18,0.052387,0,21195
3.0186,6.1972,0.20696,0.1,177.21,40.183,0.071182,0,21175
3.0195,6.2782,0.20696,0.1,177.14,40.187,0.089381,0,21149
3.0205,6.3604,0.20696,0.1,177.06,40.192,0.10658,0,21120
3.0216,6.4437,0.20696,0.1,176.98,40.197,0.12238,0,21087
3.0227,6.5282,0.20696,0.1,176.89,40.202,0.1364,0,21052
3.024,6.6138,0.20696,0.1,176.79,40.208,0.14833,0,21015
3.0253,6.7006,0.20696,0.1,176.69,40.214,0.15799,0,20976
3.0267,6.7887,0.20696,0.1,176.59,40.22,0.16525,0,20935
3.0282,6.8779,0.20696,0.1,176.47,40.227,0.17009,0,20892
3.0297,6.9684,0.20696,0.1,176.36,40.234,0.17255,0,20846
3.0313,7.0602,0.20696,0.1,176.23,40.241,0.17277,0,20798
3.0331,7.1533,0.20696,0.1,176.1,40.249,0.17096,0,20747
3.0348,7.2476,0.20696,0.1,175.97,40.257,0.16743,0,20694
3.0367,7.3433,0.20696,0.1,175.83,40.266,0.16253,0,20640
3.0385,7.4403,0.20696,0.1,175.68,40.274,0.15663,0,20584
3.0404,7.5386,0.20696,0.1,175.54,40.283,0.15011,0,20527
3.0423,7.6383,0.20696,0.1,175.4,40.292,0.14335,0,20470
3.0442,7.7394,0.20696,0.1,175.26,40.3,0.13665,0,20413
3.046,7.8419,0.20696,0.1,175.12,40.308,0.13027,0,20358
3.0478,7.9459,0.20696,0.1,174.98,40.317,0.12439,0,20304
3.0495,8.0512,0.20696,0.1,174.85,40.324,0.11911,0,20252
3.0512,8.1581,0.20696,0.1,174.73,40.332,0.11447,0,20202
3.0529,8.2664,0.20696,0.1,174.6,40.339,0.11043,0,20153
3.0544,8.3763,0.20696,0.1,174.49,40.347,0.10691,0,20105
3.056,8.4876,0.20696,0.1,174.37,40.354,0.1038,0,20060
3.0575,8.6006,0.20696,0.1,174.26,40.36,0.10094,0,20015
3.0589,8.7151,0.20696,0.1,174.15,40.367,0.098226,0,19972
3.0603,8.8312,0.20696,0.1,174.04,40.373,0.0955,0,19930
3.0617,8.9489,0.20696,0.1,173.94,40.379,0.092671,0,19890
3.0631,9.0682,0.20696,0.1,173.84,40.385,0.089619,0,19850
3.0644,9.1892,0.20696,0.1,173.74,40.391,0.086293,0,19812
3.0656,9.3119,0.20696,0.1,173.65,40.397,0.08259,0,19774
3.0668,9.4363,0.20696,0.1,173.56,40.402,0.078475,0,19740
3.0678,9.5625,0.20696,0.1,173.49,40.407,0.073818,0,19706
3.0682,9.6904,0.20696,0.1,173.46,40.408,0.068024,0,19684
3.0681,9.82,0.20696,0.1,173.46,40.408,0.06145,0,19684
3.0679,9.9515,0.20696,0.1,173.47,40.407,0.054693,0,19687
3.0674,10.085,0.20696,0.1,173.51,40.405,0.047561,0,19697
3.0661,10.22,0.20696,0.1,173.61,40.398,0.039622,0,19720
3.0631,10.357,0.20696,0.1,173.83,40.385,0.029976,0,19774
3.0566,10.496,0.20696,0.1,174.31,40.355,0.016748,0,19895
3.0423,10.637,0.20696,0.1,175.38,40.289,-0.0040799,0,20158
3.0111,10.78,0.20696,0.1,177.75,40.143,-0.041583,0,20737
2.9415,10.925,0.20696,0.1,183.19,39.804,-0.11777,0,22034
2.7832,11.071,0.20696,0.1,196.51,38.965,-0.29158,0,25086
2.4398,11.22,0.20696,0.1,229.87,36.749,-0.7287,0,32811
1.7903,11.371,0.20696,0.1,317,30.883,-1.9766,0,53665
1.1434,11.524,0.20696,0.1,402.64,22.142,-4.7217,0,1.0899e+05
0.83041,11.68,0.20696,0.1,435.29,16.566,-4.8086,0,1.7877e+05
0.76733,11.837,0.20696,0.1,443.23,16,-1.7056,0,2.0532e+05
0.83436,11.997,0.20696,0.1,435.36,17.393,0.20585,0,1.934e+05
0.93338,12.158,0.20696,0.1,423.07,19.169,0.87238,0,1.72e+05
1.0205,12.322,0.20696,0.1,411.51,20.673,1.0015,0,1.5125e+05
1.0799,12.489,0.20696,0.1,403.53,21.671,0.92096,0,1.3801e+05
1.1183,12.657,0.20696,0.1,398.46,22.309,0.73096,0,1.2965e+05
1.1407,12.828,0.20696,0.1,395.59,22.682,0.50473,0,1.2466e+05
1.1512,13.002,0.20696,0.1,394.29,22.857,0.30514,0,1.2202e+05
1.1542,13.178,0.20696,0.1,393.81,22.904,0.16738,0,1.2112e+05
1.1546,13.356,0.20696,0.1,393.53,22.903,0.065796,0,1.2106e+05
1.1543,13.537,0.20696,0.1,393.32,22.893,-0.027053,0,1.2112e+05
1.1535,13.72,0.20696,0.1,393.1,22.869,-0.093005,0,1.2126e+05
1.1523,13.906,0.20696,0.1,392.71,22.836,-0.099497,0,1.2159e+05
1.152,14.094,0.20696,0.1,392.13,22.813,-0.076102,0,1.2194e+05
1.1528,14.285,0.20696,0.1,391.46,22.809,-0.062573,0,1.2206e+05
1.154,14.479,0.20696,0.1,390.91,22.815,-0.0478,0,1.2203e+05
1.1554,14.675,0.20696,0.1,390.42,22.829,-0.030215,0,1.2194e+05
1.1581,14.874,0.20696,0.1,389.66,22.86,-0.0076696,0,1.2174e+05
1.1629,15.076,0.20696,0.1,388.46,22.92,0.02423,0,1.2133e+05
1.1697,15.281,0.20696,0.1,387.01,23.011,0.05703,0,1.2052e+05
1.1767,15.488,0.20696,0.1,385.64,23.107,0.067254,0,1.1948e+05
1.1825,15.699,0.20696,0.1,384.53,23.188,0.053087,0,1.1857e+05
1.1868,15.912,0.20696,0.1,383.84,23.251,0.033567,0,1.1784e+05
1.1897,16.128,0.20696,0.1,383.58,23.3,0.01984,0,1.1729e+05
1.1917,16.347,0.20696,0.1,383.54,23.338,0.012769,0,1.1687e+05
1.1935,16.57,0.20696,0.1,383.5,23.372,0.0097808,0,1.1652e+05
1.1954,16.795,0.20696,0.1,383.3,23.404,0.0087509,0,1.162e+05
